Game,Move,White,Black,White_moved,Black_moved,move_detail_white,move_detail_black,Result,WhiteRank,BlackRank,white_rank_text,black_rank_text,statuss
424,21,Be4,Rd2,Moved,Moved,,,1--0,1800,1401,expert,expert,expert
424,22,b3,Nb4,Moved,Moved,,,1--0,1800,1401,expert,expert,expert
424,23,Bxb7,Nxa2,Take Pawn  ,Take Pawn  ,,,1--0,1800,1401,expert,expert,expert
424,24,h3,Ke7,Moved,Moved,,,1--0,1800,1401,expert,expert,expert
424,25,Ba6,Nc3,Moved,Moved,,,1--0,1800,1401,expert,expert,expert
424,26,Bc4,Ne4,Moved,Moved,,,1--0,1800,1401,expert,expert,expert
424,27,Rxa7+,Kf6,Take Pawn and check ,Moved,,,1--0,1800,1401,expert,expert,expert
424,28,Ra6,Nxf2,Moved,Take Pawn  ,,,1--0,1800,1401,expert,expert,expert
424,29,Rxe6+,Kf5,Take Pawn and check ,Moved,,,1--0,1800,1401,expert,expert,expert
424,30,g4+,Kf4,Check,Moved,,,1--0,1800,1401,expert,expert,expert
424,31,Re8,Nxh3+,Moved,Take Pawn and check ,,,1--0,1800,1401,expert,expert,expert
425,1,e4,c6,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,2,d4,d5,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,3,f3,dxe4,Moved,Take Pawn  ,,,1--0,1389,1393,competente,competente,competente
425,4,fxe4,e5,Take Pawn  ,Moved,,,1--0,1389,1393,competente,competente,competente
425,5,Nf3,exd4,Moved,Take Pawn  ,,,1--0,1389,1393,competente,competente,competente
425,6,Bc4,Be7,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,7,Bxf7+,Kxf7,Take Pawn and check ,Take Bishop  ,,,1--0,1389,1393,competente,competente,competente
425,8,Ne5+,Ke8,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,9,Qf3,Qa5+,Moved,Check,,,1--0,1389,1393,competente,competente,competente
425,10,Bd2,Qxe5,Moved,Take Knight  ,,,1--0,1389,1393,competente,competente,competente
425,11,O-O,Nf6,Castle  ,Moved,,,1--0,1389,1393,competente,competente,competente
425,12,c3,Bg4,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,13,Qf2,Bc5,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,14,cxd4,Bxd4,Take Pawn  ,Take Pawn  ,,,1--0,1389,1393,competente,competente,competente
425,15,Be3,Bxb2,Moved,Take Pawn  ,,,1--0,1389,1393,competente,competente,competente
425,16,Nd2,Bxa1,Moved,Take Rook  ,,,1--0,1389,1393,competente,competente,competente
425,17,Nc4,Qc3,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,18,Nd6+,Kd7,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,19,h3,Kxd6,Moved,Take Knight  ,,,1--0,1389,1393,competente,competente,competente
425,20,hxg4,Nxg4,Take Bishop   ,Take Pawn  ,,,1--0,1389,1393,competente,competente,competente
425,21,Rd1+,Ke6,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,22,Qf5+,Ke7,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,23,Bg5+,Nf6,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,24,e5,Qxe5,Moved,Take Pawn  ,,,1--0,1389,1393,competente,competente,competente
425,25,Bxf6+,gxf6,Take Knight and check  ,Take Bishop  ,,,1--0,1389,1393,competente,competente,competente
425,26,Qf3,Bd4+,Moved,Check,,,1--0,1389,1393,competente,competente,competente
425,27,Kf1,Nd7,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,28,Re1,Qxe1+,Moved,Take Rook and check ,,,1--0,1389,1393,competente,competente,competente
425,29,Kxe1,Ne5,Take Queen  ,Moved,,,1--0,1389,1393,competente,competente,competente
425,30,Qg3,Rhg8,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,31,Qh3,Rg7,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,32,Qb3,b6,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,33,Qa4,Bc5,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,34,Qa6,Rxg2,Moved,Take Pawn  ,,,1--0,1389,1393,competente,competente,competente
425,35,Qb7+,Ke6,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,36,Qxa8,Nd3+,Take Rook  ,Check,,,1--0,1389,1393,competente,competente,competente
425,37,Kd1,Nb2+,Moved,Check,,,1--0,1389,1393,competente,competente,competente
425,38,Kc1,Be3+,Moved,Check,,,1--0,1389,1393,competente,competente,competente
425,39,Kb1,Bd4,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,40,Qxc6+,Kf7,Take Pawn and check ,Moved,,,1--0,1389,1393,competente,competente,competente
425,41,Qxg2,Nc4,Take Rook  ,Moved,,,1--0,1389,1393,competente,competente,competente
425,42,Qb7+,Kg6,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,43,Qe4+,Kf7,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,44,Qxd4,b5,Take Bishop   ,Moved,,,1--0,1389,1393,competente,competente,competente
425,45,Qxa7+,Kg6,Take Pawn and check ,Moved,,,1--0,1389,1393,competente,competente,competente
425,46,Qg1+,Kf7,Check,Moved,,,1--0,1389,1393,competente,competente,competente
425,47,Kc2,Ke6,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,48,Qg7,Ne3+,Moved,Check,,,1--0,1389,1393,competente,competente,competente
425,49,Kb3,Nc4,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
425,50,Qxh7,Nd6,Take Pawn  ,Moved,,,1--0,1389,1393,competente,competente,competente
425,51,Kb4,Ne4,Moved,Moved,,,1--0,1389,1393,competente,competente,competente
426,1,d4,Nf6,Moved,Moved,,,0-1,1385,1399,competente,competente,competente
426,2,Nc3,e6,Moved,Moved,,,0-1,1385,1399,competente,competente,competente
426,3,e4,d5,Moved,Moved,,,0-1,1385,1399,competente,competente,competente
426,4,e5,Ne4,Moved,Moved,,,0-1,1385,1399,competente,competente,competente
426,5,Nxe4,dxe4,Take Knight   ,Take Knight  ,,,0-1,1385,1399,competente,competente,competente
426,6,Qg4,Qxd4,Moved,Take Pawn  ,,,0-1,1385,1399,competente,competente,competente
426,7,c3,Qxe5,Moved,Take Pawn  ,,,0-1,1385,1399,competente,competente,competente
426,8,Bf4,Qd5,Moved,Moved,,,0-1,1385,1399,competente,competente,competente
426,9,Bxc7,Nc6,Take Pawn  ,Moved,,,0-1,1385,1399,competente,competente,competente
426,10,Rd1,Qxa2,Moved,Take Pawn  ,,,0-1,1385,1399,competente,competente,competente
426,11,Qg5,Nd8,Moved,Moved,,,0-1,1385,1399,competente,competente,competente
426,12,Qxd8#,,Take Knight  and mate ,Moved,,,0-1,1385,1399,competente,competente,competente
427,1,e4,e5,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,2,Nf3,Nc6,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,3,d4,Nxd4,Moved,Take Pawn  ,,,1--0,1393,1390,competente,competente,competente
427,4,Nxd4,exd4,Take Knight   ,Take Pawn  ,,,1--0,1393,1390,competente,competente,competente
427,5,Qxd4,Qf6,Take Pawn  ,Moved,,,1--0,1393,1390,competente,competente,competente
427,6,Qd3,Bc5,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,7,Qd2,Ne7,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,8,Bd3,d5,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,9,O-O,O-O,Castle  ,Castle  ,,,1--0,1393,1390,competente,competente,competente
427,10,Qe2,dxe4,Moved,Take Pawn  ,,,1--0,1393,1390,competente,competente,competente
427,11,Bxe4,Bf5,Take Pawn  ,Moved,,,1--0,1393,1390,competente,competente,competente
427,12,Nc3,Rab8,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,13,Be3,Bxe3,Moved,Take Bishop  ,,,1--0,1393,1390,competente,competente,competente
427,14,fxe3,Rfe8,Take Bishop   ,Moved,,,1--0,1393,1390,competente,competente,competente
427,15,Bxf5,Nxf5,Take Bishop   ,Take Bishop  ,,,1--0,1393,1390,competente,competente,competente
427,16,e4,Qb6+,Moved,Check,,,1--0,1393,1390,competente,competente,competente
427,17,Kh1,g6,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,18,Qf3,Nd6,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,19,Nd5,Qxb2,Moved,Take Pawn  ,,,1--0,1393,1390,competente,competente,competente
427,20,Nf6+,Kh8,Check,Moved,,,1--0,1393,1390,competente,competente,competente
427,21,Qh3,h5,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,22,Qe3,Kg7,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,23,Qg5,Nxe4,Moved,Take Pawn  ,,,1--0,1393,1390,competente,competente,competente
427,24,Nxh5+,Kg8,Take Pawn and check ,Moved,,,1--0,1393,1390,competente,competente,competente
427,25,Qh6,Qh8,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,26,Qxh8+,Kxh8,Take Queen and check ,Take Queen  ,,,1--0,1393,1390,competente,competente,competente
427,27,Nf6,Nxf6,Moved,Take Knight  ,,,1--0,1393,1390,competente,competente,competente
427,28,Rxf6,Kg7,Take Knight   ,Moved,,,1--0,1393,1390,competente,competente,competente
427,29,Raf1,Re7,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,30,R6f2,Rbe8,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,31,g4,Rf8,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,32,Kg2,Re4,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,33,h4,Rxg4+,Moved,Take Pawn and check ,,,1--0,1393,1390,competente,competente,competente
427,34,Kh3,Ra4,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
427,35,c4,Rxc4,Moved,Take Pawn  ,,,1--0,1393,1390,competente,competente,competente
427,36,Rb2,b6,Moved,Moved,,,1--0,1393,1390,competente,competente,competente
428,1,e4,d5,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,2,exd5,Qxd5,Take Pawn  ,Take Pawn  ,,,0-1,1385,1403,competente,competente,competente
428,3,Nc3,Qe6+,Moved,Check,,,0-1,1385,1403,competente,competente,competente
428,4,Be2,Nf6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,5,Nf3,g6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,6,O-O,Bg7,Castle  ,Moved,,,0-1,1385,1403,competente,competente,competente
428,7,d4,O-O,Moved,Castle  ,,,0-1,1385,1403,competente,competente,competente
428,8,Bg5,h6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,9,Bh4,g5,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,10,Bg3,c6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,11,b3,Nbd7,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,12,Bc4,Qf5,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,13,Bd3,Qe6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,14,Re1,Ne4,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,15,Rxe4,Qf6,Take Knight   ,Moved,,,0-1,1385,1403,competente,competente,competente
428,16,Ne5,e6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,17,Nxd7,Bxd7,Take Knight   ,Take Knight  ,,,0-1,1385,1403,competente,competente,competente
428,18,Be5,Qe7,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,19,Bxg7,Kxg7,Take Pawn  ,Take Bishop  ,,,0-1,1385,1403,competente,competente,competente
428,20,Qh5,f5,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,21,Re5,Qf6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,22,Ne2,Rae8,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,23,Ng3,b6,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,24,Qe2,c5,Moved,Moved,,,0-1,1385,1403,competente,competente,competente
428,25,Nh5+,Kg6,Check,Moved,,,0-1,1385,1403,competente,competente,competente
428,26,Nxf6,Rxf6,Take Queen  ,Take Knight  ,,,0-1,1385,1403,competente,competente,competente
428,27,d5,exd5,Moved,Take Pawn  ,,,0-1,1385,1403,competente,competente,competente
428,28,Rxe8,,Take Rook  ,Moved,,,0-1,1385,1403,competente,competente,competente
429,1,e4,c6,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,2,Nf3,d5,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,3,Nc3,dxe4,Moved,Take Pawn  ,,,0-1,1396,1393,competente,competente,competente
429,4,Nxe4,Nf6,Take Pawn  ,Moved,,,0-1,1396,1393,competente,competente,competente
429,5,Ng3,Bg4,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,6,Bc4,e6,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,7,h3,Bxf3,Moved,Take Knight  ,,,0-1,1396,1393,competente,competente,competente
429,8,Qxf3,Nbd7,Take Bishop   ,Moved,,,0-1,1396,1393,competente,competente,competente
429,9,d4,Qb6,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,10,c3,Bd6,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,11,O-O,O-O,Castle  ,Castle  ,,,0-1,1396,1393,competente,competente,competente
429,12,Bd3,e5,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,13,Bf5,exd4,Moved,Take Pawn  ,,,0-1,1396,1393,competente,competente,competente
429,14,Nh5,Be7,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,15,Bxd7,Nxd7,Take Knight   ,Take Bishop  ,,,0-1,1396,1393,competente,competente,competente
429,16,Qg4,Nf6,Moved,Moved,,,0-1,1396,1393,competente,competente,competente
429,17,Bh6,Nxg4,Moved,Take Queen  ,,,0-1,1396,1393,competente,competente,competente
430,1,e4,c6,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,2,Nf3,d5,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,3,Nc3,dxe4,Moved,Take Pawn  ,,,1--0,1402,1406,competente,competente,competente
430,4,Nxe4,Nf6,Take Pawn  ,Moved,,,1--0,1402,1406,competente,competente,competente
430,5,Nxf6+,exf6,Take Knight and check  ,Take Knight  ,,,1--0,1402,1406,competente,competente,competente
430,6,d4,Bd6,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,7,Bc4,O-O,Moved,Castle  ,,,1--0,1402,1406,competente,competente,competente
430,8,O-O,Re8,Castle  ,Moved,,,1--0,1402,1406,competente,competente,competente
430,9,h3,Bf5,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,10,Bd2,Bg6,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,11,Bc3,Bh5,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,12,Qd3,Bc7,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,13,d5,Qd6,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,14,Rfe1,Nd7,Moved,Moved,,,1--0,1402,1406,competente,competente,competente
430,15,Bb3,Bxf3,Moved,Take Knight  ,,,1--0,1402,1406,competente,competente,competente
430,16,Qxf3,Qh2+,Take Bishop   ,Check,,,1--0,1402,1406,competente,competente,competente
430,17,Kf1,Qh1#,Moved,Check and Mate,,,1--0,1402,1406,competente,competente,competente
431,1,e4,e5,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,2,Nf3,Nc6,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,3,d4,exd4,Moved,Take Pawn  ,,,0-1,1373,1409,competente,competente,competente
431,4,Nxd4,Nxd4,Take Pawn  ,Take Pawn  ,,,0-1,1373,1409,competente,competente,competente
431,5,Qxd4,d6,Take Knight   ,Moved,,,0-1,1373,1409,competente,competente,competente
431,6,Nc3,Be6,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,7,Bd3,Nf6,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,8,O-O,Be7,Castle  ,Moved,,,0-1,1373,1409,competente,competente,competente
431,9,Bg5,O-O,Moved,Castle  ,,,0-1,1373,1409,competente,competente,competente
431,10,Qe3,Re8,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,11,f4,Ng4,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,12,Qg3,Bxg5,Moved,Take Bishop  ,,,0-1,1373,1409,competente,competente,competente
431,13,fxg5,a6,Take Bishop   ,Moved,,,0-1,1373,1409,competente,competente,competente
431,14,Nd5,Ne5,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,15,Nf6+,Kh8,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,16,Nxe8,Qxe8,Take Rook  ,Take Knight  ,,,0-1,1373,1409,competente,competente,competente
431,17,Rf2,Qd7,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,18,Raf1,Rf8,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,19,g6,hxg6,Moved,Take Pawn  ,,,0-1,1373,1409,competente,competente,competente
431,20,Qh4+,Kg8,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,21,Be2,b5,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,22,h3,c5,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,23,Bg4,c4,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,24,Bxe6,Qxe6,Take Bishop   ,Take Bishop  ,,,0-1,1373,1409,competente,competente,competente
431,25,g4,a5,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,26,Qg3,b4,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,27,Rf4,d5,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,28,exd5,Qxd5,Take Pawn  ,Take Pawn  ,,,0-1,1373,1409,competente,competente,competente
431,29,h4,Qd2,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,30,h5,g5,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,31,Rf5,f6,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,32,Rxe5,fxe5,Take Knight   ,Take Rook  ,,,0-1,1373,1409,competente,competente,competente
431,33,Rxf8+,Kxf8,Take Rook and check ,Take Rook  ,,,0-1,1373,1409,competente,competente,competente
431,34,Qxe5,Qxc2,Take Pawn  ,Take Pawn  ,,,0-1,1373,1409,competente,competente,competente
431,35,Qxg5,Qxb2,Take Pawn  ,Take Pawn  ,,,0-1,1373,1409,competente,competente,competente
431,36,Qf5+,Qf6,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,37,Qc8+,Kf7,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,38,Qxc4+,Kf8,Take Pawn and check ,Moved,,,0-1,1373,1409,competente,competente,competente
431,39,Qc8+,Kf7,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,40,Qd7+,Qe7,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,41,Qf5+,Kg8,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,42,Qg6,Qe3+,Moved,Check,,,0-1,1373,1409,competente,competente,competente
431,43,Kh2,Qd2+,Moved,Check,,,0-1,1373,1409,competente,competente,competente
431,44,Kg3,Qxa2,Moved,Take Pawn  ,,,0-1,1373,1409,competente,competente,competente
431,45,Kh4,Qc4,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,46,Kg5,b3,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,47,h6,Qd4,Moved,Moved,,,0-1,1373,1409,competente,competente,competente
431,48,h7+,Kf8,Check,Moved,,,0-1,1373,1409,competente,competente,competente
431,49,h8=Q+,,Promoted and check ,Moved,,,0-1,1373,1409,competente,competente,competente
432,1,e4,c6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,2,d4,d5,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,3,e5,c5,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,4,Nf3,Bg4,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,5,Be3,Nc6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,6,Bb5,cxd4,Moved,Take Pawn  ,,,1--0,1392,1400,competente,competente,competente
432,7,Bxd4,e6,Take Pawn  ,Moved,,,1--0,1392,1400,competente,competente,competente
432,8,Nbd2,Ne7,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,9,Rc1,Nf5,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,10,Be3,Be7,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,11,O-O,O-O,Castle  ,Castle  ,,,1--0,1392,1400,competente,competente,competente
432,12,h3,Nxe3,Moved,Take Bishop  ,,,1--0,1392,1400,competente,competente,competente
432,13,fxe3,Bh5,Take Knight   ,Moved,,,1--0,1392,1400,competente,competente,competente
432,14,g4,Bg6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,15,Qe2,Bc5,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,16,Kg2,Qb6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,17,Bxc6,bxc6,Take Knight   ,Take Bishop  ,,,1--0,1392,1400,competente,competente,competente
432,18,Rfe1,Qxb2,Moved,Take Pawn  ,,,1--0,1392,1400,competente,competente,competente
432,19,Nb3,Qa3,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,20,h4,Be4,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,21,Kg3,Bb6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,22,Ng5,Qxa2,Moved,Take Pawn  ,,,1--0,1392,1400,competente,competente,competente
432,23,Nxe4,dxe4,Take Bishop   ,Take Knight  ,,,1--0,1392,1400,competente,competente,competente
432,24,Qc4,Ba5,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,25,Re2,Bc7,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,26,Qxe4,Qa6,Take Pawn  ,Moved,,,1--0,1392,1400,competente,competente,competente
432,27,Rce1,Qb7,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,28,Rf2,Qb8,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,29,Kh3,Bxe5,Moved,Take Pawn  ,,,1--0,1392,1400,competente,competente,competente
432,30,Ref1,Qc7,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,31,Nc5,Rad8,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,32,Nd3,Bd6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,33,h5,Be7,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,34,h6,g6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,35,Ne5,Bd6,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,36,Nf3,f5,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,37,gxf5,exf5,Take Pawn  ,Take Pawn  ,,,1--0,1392,1400,competente,competente,competente
432,38,Qh4,Rde8,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,39,Ng5,Re4,Moved,Moved,,,1--0,1392,1400,competente,competente,competente
432,40,Qxe4,fxe4,Take Rook  ,Take Queen  ,,,1--0,1392,1400,competente,competente,competente
433,1,d4,Nf6,Moved,Moved,,,0-1,1395,1408,competente,competente,competente
433,2,c4,e6,Moved,Moved,,,0-1,1395,1408,competente,competente,competente
433,3,Nc3,b6,Moved,Moved,,,0-1,1395,1408,competente,competente,competente
433,4,b4,Bxb4,Moved,Take Pawn  ,,,0-1,1395,1408,competente,competente,competente
433,5,Qb3,a5,Moved,Moved,,,0-1,1395,1408,competente,competente,competente
433,6,a3,Be7,Moved,Moved,,,0-1,1395,1408,competente,competente,competente
433,7,Nb5,O-O,Moved,Castle  ,,,0-1,1395,1408,competente,competente,competente
